PERMNO,date,TICKER,COMNAM,CUSIP,PRC,VOL
85914,20070921,BBY,BEST BUY COMPANY INC,08651610,46.76000,5501500
85914,20070924,BBY,BEST BUY COMPANY INC,08651610,46.23000,4872500
85914,20070925,BBY,BEST BUY COMPANY INC,08651610,46.01000,6061093
85914,20070926,BBY,BEST BUY COMPANY INC,08651610,46.32000,4160200
85914,20070927,BBY,BEST BUY COMPANY INC,08651610,46.20000,3173300
85914,20070928,BBY,BEST BUY COMPANY INC,08651610,46.02000,5116100
85914,20071001,BBY,BEST BUY COMPANY INC,08651610,46.94000,6003700
85914,20071002,BBY,BEST BUY COMPANY INC,08651610,47.53000,5558900
85914,20071003,BBY,BEST BUY COMPANY INC,08651610,48.53000,9319940
85914,20071004,BBY,BEST BUY COMPANY INC,08651610,48.46000,4624001
85914,20071005,BBY,BEST BUY COMPANY INC,08651610,49.15000,6651900
85914,20071008,BBY,BEST BUY COMPANY INC,08651610,49.42000,4512600
85914,20071009,BBY,BEST BUY COMPANY INC,08651610,49.78000,4535300
85914,20071010,BBY,BEST BUY COMPANY INC,08651610,49.44000,4977600
85914,20071011,BBY,BEST BUY COMPANY INC,08651610,49.66000,7757253
85914,20071012,BBY,BEST BUY COMPANY INC,08651610,49.71000,5083272
85914,20071015,BBY,BEST BUY COMPANY INC,08651610,49.25000,5311028
85914,20071016,BBY,BEST BUY COMPANY INC,08651610,48.63000,5544169
85914,20071017,BBY,BEST BUY COMPANY INC,08651610,48.67000,5452809
85914,20071018,BBY,BEST BUY COMPANY INC,08651610,47.84000,5525800
85914,20071019,BBY,BEST BUY COMPANY INC,08651610,46.96000,7276500
85914,20071022,BBY,BEST BUY COMPANY INC,08651610,47.02000,4319000
85914,20071023,BBY,BEST BUY COMPANY INC,08651610,47.31000,6087500
85914,20071024,BBY,BEST BUY COMPANY INC,08651610,47.66000,6063070
85914,20071025,BBY,BEST BUY COMPANY INC,08651610,47.93000,4711979
85914,20071026,BBY,BEST BUY COMPANY INC,08651610,48.29000,3481300
85914,20071029,BBY,BEST BUY COMPANY INC,08651610,48.91000,4522800
85914,20071030,BBY,BEST BUY COMPANY INC,08651610,48.94000,4695900
85914,20071031,BBY,BEST BUY COMPANY INC,08651610,48.52000,12669800
85914,20071101,BBY,BEST BUY COMPANY INC,08651610,47.17000,7152600
85914,20071102,BBY,BEST BUY COMPANY INC,08651610,47.24000,5522900
85914,20071105,BBY,BEST BUY COMPANY INC,08651610,46.72000,5142649
85914,20071106,BBY,BEST BUY COMPANY INC,08651610,47.08000,5951295
85914,20071107,BBY,BEST BUY COMPANY INC,08651610,46.32000,4910288
85914,20071108,BBY,BEST BUY COMPANY INC,08651610,46.50000,7366232
85914,20071109,BBY,BEST BUY COMPANY INC,08651610,45.02000,10429260
85914,20071112,BBY,BEST BUY COMPANY INC,08651610,45.57000,5604068
85914,20071113,BBY,BEST BUY COMPANY INC,08651610,46.85000,9773157
85914,20071114,BBY,BEST BUY COMPANY INC,08651610,46.82000,7981382
85914,20071115,BBY,BEST BUY COMPANY INC,08651610,46.34000,5874892
85914,20071116,BBY,BEST BUY COMPANY INC,08651610,46.84000,4827374
85914,20071119,BBY,BEST BUY COMPANY INC,08651610,46.53000,6618072
85914,20071120,BBY,BEST BUY COMPANY INC,08651610,47.36000,10702830
85914,20071121,BBY,BEST BUY COMPANY INC,08651610,47.60000,7096956
85914,20071123,BBY,BEST BUY COMPANY INC,08651610,48.02000,4658517
85914,20071126,BBY,BEST BUY COMPANY INC,08651610,48.25000,10831290
85914,20071127,BBY,BEST BUY COMPANY INC,08651610,49.10000,7563089
85914,20071128,BBY,BEST BUY COMPANY INC,08651610,50.58000,10069430
85914,20071129,BBY,BEST BUY COMPANY INC,08651610,50.50000,6086514
85914,20071130,BBY,BEST BUY COMPANY INC,08651610,51.05000,7869616
85914,20071203,BBY,BEST BUY COMPANY INC,08651610,51.73000,6773300
85914,20071204,BBY,BEST BUY COMPANY INC,08651610,51.07000,6425200
85914,20071205,BBY,BEST BUY COMPANY INC,08651610,51.82000,5776800
85914,20071206,BBY,BEST BUY COMPANY INC,08651610,52.71000,6572100
85914,20071207,BBY,BEST BUY COMPANY INC,08651610,52.71000,4809600
85914,20071210,BBY,BEST BUY COMPANY INC,08651610,52.91000,3880500
85914,20071211,BBY,BEST BUY COMPANY INC,08651610,50.97000,10537700
85914,20071212,BBY,BEST BUY COMPANY INC,08651610,50.84000,11336800
85914,20071213,BBY,BEST BUY COMPANY INC,08651610,51.63000,8519000
85914,20071214,BBY,BEST BUY COMPANY INC,08651610,50.34000,5811800
85914,20071217,BBY,BEST BUY COMPANY INC,08651610,51.14000,10648300
85914,20071218,BBY,BEST BUY COMPANY INC,08651610,51.62000,23716200
85914,20071219,BBY,BEST BUY COMPANY INC,08651610,51.20000,6612100
85914,20071220,BBY,BEST BUY COMPANY INC,08651610,51.67000,5859000
85914,20071221,BBY,BEST BUY COMPANY INC,08651610,52.48000,9107200
85914,20071224,BBY,BEST BUY COMPANY INC,08651610,53.32000,2978500
85914,20071226,BBY,BEST BUY COMPANY INC,08651610,53.38000,3248500
85914,20071227,BBY,BEST BUY COMPANY INC,08651610,52.49000,3401500
85914,20071228,BBY,BEST BUY COMPANY INC,08651610,52.29000,3278900
85914,20071231,BBY,BEST BUY COMPANY INC,08651610,52.65000,3247100
85914,20080102,BBY,BEST BUY COMPANY INC,08651610,51.22000,6365600
85914,20080103,BBY,BEST BUY COMPANY INC,08651610,49.24000,12793900
85914,20080104,BBY,BEST BUY COMPANY INC,08651610,47.61000,10686000
85914,20080107,BBY,BEST BUY COMPANY INC,08651610,47.14000,9989400
85914,20080108,BBY,BEST BUY COMPANY INC,08651610,45.64000,13737700
85914,20080109,BBY,BEST BUY COMPANY INC,08651610,46.43000,12515000
85914,20080110,BBY,BEST BUY COMPANY INC,08651610,46.57000,10366200
85914,20080111,BBY,BEST BUY COMPANY INC,08651610,44.20000,13387700
85914,20080114,BBY,BEST BUY COMPANY INC,08651610,44.77000,9230900
85914,20080115,BBY,BEST BUY COMPANY INC,08651610,44.10000,9967400
85914,20080116,BBY,BEST BUY COMPANY INC,08651610,45.04000,13429700
85914,20080117,BBY,BEST BUY COMPANY INC,08651610,43.89000,10499400
85914,20080118,BBY,BEST BUY COMPANY INC,08651610,44.25000,11161300
85914,20080122,BBY,BEST BUY COMPANY INC,08651610,45.30000,11399800
85914,20080123,BBY,BEST BUY COMPANY INC,08651610,46.85000,11778800
85914,20080124,BBY,BEST BUY COMPANY INC,08651610,47.00000,8687500
85914,20080125,BBY,BEST BUY COMPANY INC,08651610,45.28000,7536600
85914,20080128,BBY,BEST BUY COMPANY INC,08651610,48.06000,9878900
85914,20080129,BBY,BEST BUY COMPANY INC,08651610,48.95000,7586700
85914,20080130,BBY,BEST BUY COMPANY INC,08651610,47.28000,10134000
85914,20080131,BBY,BEST BUY COMPANY INC,08651610,48.73000,11496300
85914,20080201,BBY,BEST BUY COMPANY INC,08651610,48.47000,7129200
85914,20080204,BBY,BEST BUY COMPANY INC,08651610,48.46000,8469900
85914,20080205,BBY,BEST BUY COMPANY INC,08651610,46.17000,9419600
85914,20080206,BBY,BEST BUY COMPANY INC,08651610,46.28000,7039700
85914,20080207,BBY,BEST BUY COMPANY INC,08651610,47.22000,8777500
85914,20080208,BBY,BEST BUY COMPANY INC,08651610,46.70000,5734100
85914,20080211,BBY,BEST BUY COMPANY INC,08651610,47.37000,5888900
85914,20080212,BBY,BEST BUY COMPANY INC,08651610,46.90000,6611600
85914,20080213,BBY,BEST BUY COMPANY INC,08651610,46.58000,9038700
85914,20080214,BBY,BEST BUY COMPANY INC,08651610,45.77000,6498500
85914,20080215,BBY,BEST BUY COMPANY INC,08651610,44.62000,20058800
85914,20080219,BBY,BEST BUY COMPANY INC,08651610,44.01000,9505400
85914,20080220,BBY,BEST BUY COMPANY INC,08651610,44.56000,7055700
85914,20080221,BBY,BEST BUY COMPANY INC,08651610,43.75000,6323500
85914,20080222,BBY,BEST BUY COMPANY INC,08651610,44.22000,7365500
85914,20080225,BBY,BEST BUY COMPANY INC,08651610,45.14000,8082400
85914,20080226,BBY,BEST BUY COMPANY INC,08651610,46.50000,11718100
85914,20080227,BBY,BEST BUY COMPANY INC,08651610,46.58000,5430100
85914,20080228,BBY,BEST BUY COMPANY INC,08651610,44.82000,6145000
85914,20080229,BBY,BEST BUY COMPANY INC,08651610,43.01000,6874600
85914,20080303,BBY,BEST BUY COMPANY INC,08651610,43.28000,9178600
85914,20080304,BBY,BEST BUY COMPANY INC,08651610,42.60000,16428000
85914,20080305,BBY,BEST BUY COMPANY INC,08651610,42.80000,5019600
85914,20080306,BBY,BEST BUY COMPANY INC,08651610,40.84000,8427600
85914,20080307,BBY,BEST BUY COMPANY INC,08651610,39.87000,9951900
85914,20080310,BBY,BEST BUY COMPANY INC,08651610,39.76000,6690800
85914,20080311,BBY,BEST BUY COMPANY INC,08651610,41.38000,7136400
85914,20080312,BBY,BEST BUY COMPANY INC,08651610,40.35000,5569400
85914,20080313,BBY,BEST BUY COMPANY INC,08651610,40.61000,5959200
85914,20080314,BBY,BEST BUY COMPANY INC,08651610,40.01000,5402500
85914,20080317,BBY,BEST BUY COMPANY INC,08651610,39.43000,7331500
85914,20080318,BBY,BEST BUY COMPANY INC,08651610,41.11000,8159000
85914,20080319,BBY,BEST BUY COMPANY INC,08651610,40.47000,5046200
85914,20080320,BBY,BEST BUY COMPANY INC,08651610,42.41000,8604800
85914,20080324,BBY,BEST BUY COMPANY INC,08651610,43.27000,8570300
85914,20080325,BBY,BEST BUY COMPANY INC,08651610,42.79000,5739200
85914,20080326,BBY,BEST BUY COMPANY INC,08651610,42.28000,7180000
85914,20080327,BBY,BEST BUY COMPANY INC,08651610,42.27000,8339700
85914,20080328,BBY,BEST BUY COMPANY INC,08651610,40.56000,8415800
85914,20080331,BBY,BEST BUY COMPANY INC,08651610,41.46000,6794100
85914,20080401,BBY,BEST BUY COMPANY INC,08651610,43.47000,9509700
85914,20080402,BBY,BEST BUY COMPANY INC,08651610,43.94000,19601800
85914,20080403,BBY,BEST BUY COMPANY INC,08651610,42.53000,9716900
85914,20080404,BBY,BEST BUY COMPANY INC,08651610,42.89000,5953800
85914,20080407,BBY,BEST BUY COMPANY INC,08651610,42.53000,3838000
85914,20080408,BBY,BEST BUY COMPANY INC,08651610,42.19000,4131600
85914,20080409,BBY,BEST BUY COMPANY INC,08651610,41.27000,4880500
85914,20080410,BBY,BEST BUY COMPANY INC,08651610,42.09000,5040700
85914,20080411,BBY,BEST BUY COMPANY INC,08651610,41.18000,4210000
85914,20080414,BBY,BEST BUY COMPANY INC,08651610,41.03000,5092700
85914,20080415,BBY,BEST BUY COMPANY INC,08651610,41.76000,4661200
85914,20080416,BBY,BEST BUY COMPANY INC,08651610,42.79000,4505300
85914,20080417,BBY,BEST BUY COMPANY INC,08651610,42.49000,3729500
85914,20080418,BBY,BEST BUY COMPANY INC,08651610,43.83000,7586800
85914,20080421,BBY,BEST BUY COMPANY INC,08651610,43.77000,4815000
85914,20080422,BBY,BEST BUY COMPANY INC,08651610,42.37000,4580400
85914,20080423,BBY,BEST BUY COMPANY INC,08651610,43.51000,5187100
85914,20080424,BBY,BEST BUY COMPANY INC,08651610,43.95000,6746000
85914,20080425,BBY,BEST BUY COMPANY INC,08651610,45.09000,6119500
85914,20080428,BBY,BEST BUY COMPANY INC,08651610,45.32000,5979100
85914,20080429,BBY,BEST BUY COMPANY INC,08651610,44.38000,6272100
85914,20080430,BBY,BEST BUY COMPANY INC,08651610,43.02000,5339100
85914,20080501,BBY,BEST BUY COMPANY INC,08651610,44.80000,5777400
85914,20080502,BBY,BEST BUY COMPANY INC,08651610,44.92000,6404500
85914,20080505,BBY,BEST BUY COMPANY INC,08651610,43.86000,4779900
85914,20080506,BBY,BEST BUY COMPANY INC,08651610,44.44000,4227000
85914,20080507,BBY,BEST BUY COMPANY INC,08651610,43.45000,4676700
85914,20080508,BBY,BEST BUY COMPANY INC,08651610,42.05000,8978600
85914,20080509,BBY,BEST BUY COMPANY INC,08651610,41.93000,4611000
85914,20080512,BBY,BEST BUY COMPANY INC,08651610,43.67000,6032600
85914,20080513,BBY,BEST BUY COMPANY INC,08651610,43.63000,4301200
85914,20080514,BBY,BEST BUY COMPANY INC,08651610,44.88000,5061700
85914,20080515,BBY,BEST BUY COMPANY INC,08651610,45.26000,4659400
85914,20080516,BBY,BEST BUY COMPANY INC,08651610,45.02000,4616400
85914,20080519,BBY,BEST BUY COMPANY INC,08651610,44.08000,4288900
85914,20080520,BBY,BEST BUY COMPANY INC,08651610,43.34000,5174000
85914,20080521,BBY,BEST BUY COMPANY INC,08651610,42.62000,6148500
85914,20080522,BBY,BEST BUY COMPANY INC,08651610,42.81000,5161600
85914,20080523,BBY,BEST BUY COMPANY INC,08651610,43.30000,5735200
85914,20080527,BBY,BEST BUY COMPANY INC,08651610,43.25000,5646200
85914,20080528,BBY,BEST BUY COMPANY INC,08651610,44.00000,5761000
85914,20080529,BBY,BEST BUY COMPANY INC,08651610,46.12000,12844000
85914,20080530,BBY,BEST BUY COMPANY INC,08651610,46.69000,5754100
85914,20080602,BBY,BEST BUY COMPANY INC,08651610,46.07000,7281600
85914,20080603,BBY,BEST BUY COMPANY INC,08651610,45.84000,6148200
85914,20080604,BBY,BEST BUY COMPANY INC,08651610,46.49000,5989100
85914,20080605,BBY,BEST BUY COMPANY INC,08651610,47.52000,8251200
85914,20080606,BBY,BEST BUY COMPANY INC,08651610,44.38000,10729600
85914,20080609,BBY,BEST BUY COMPANY INC,08651610,44.18000,7916700
85914,20080610,BBY,BEST BUY COMPANY INC,08651610,45.07000,7338500
85914,20080611,BBY,BEST BUY COMPANY INC,08651610,43.46000,6370200
85914,20080612,BBY,BEST BUY COMPANY INC,08651610,44.16000,5889300
85914,20080613,BBY,BEST BUY COMPANY INC,08651610,45.70000,6828400
85914,20080616,BBY,BEST BUY COMPANY INC,08651610,45.88000,8616700
85914,20080617,BBY,BEST BUY COMPANY INC,08651610,43.46000,18901300
85914,20080618,BBY,BEST BUY COMPANY INC,08651610,42.74000,9296600
85914,20080619,BBY,BEST BUY COMPANY INC,08651610,43.51000,6253300
85914,20080620,BBY,BEST BUY COMPANY INC,08651610,42.07000,7709800
85914,20080623,BBY,BEST BUY COMPANY INC,08651610,41.17000,6716200
85914,20080624,BBY,BEST BUY COMPANY INC,08651610,41.02000,7212200
85914,20080625,BBY,BEST BUY COMPANY INC,08651610,41.65000,7487700
85914,20080626,BBY,BEST BUY COMPANY INC,08651610,40.09000,8031700
85914,20080627,BBY,BEST BUY COMPANY INC,08651610,40.05000,5593800
85914,20080630,BBY,BEST BUY COMPANY INC,08651610,39.60000,6310800
85914,20080701,BBY,BEST BUY COMPANY INC,08651610,39.94000,5583000
85914,20080702,BBY,BEST BUY COMPANY INC,08651610,39.65000,6782900
85914,20080703,BBY,BEST BUY COMPANY INC,08651610,39.59000,3678800
85914,20080707,BBY,BEST BUY COMPANY INC,08651610,39.25000,7050300
85914,20080708,BBY,BEST BUY COMPANY INC,08651610,40.80000,7326800
85914,20080709,BBY,BEST BUY COMPANY INC,08651610,39.85000,8102400
85914,20080710,BBY,BEST BUY COMPANY INC,08651610,38.56000,10098500
85914,20080711,BBY,BEST BUY COMPANY INC,08651610,37.61000,9427500
85914,20080714,BBY,BEST BUY COMPANY INC,08651610,37.32000,5631300
85914,20080715,BBY,BEST BUY COMPANY INC,08651610,37.22000,8142300
85914,20080716,BBY,BEST BUY COMPANY INC,08651610,38.97000,9856300
85914,20080717,BBY,BEST BUY COMPANY INC,08651610,39.38000,7303400
85914,20080718,BBY,BEST BUY COMPANY INC,08651610,39.00000,6598400
85914,20080721,BBY,BEST BUY COMPANY INC,08651610,38.36000,3863000
85914,20080722,BBY,BEST BUY COMPANY INC,08651610,39.10000,5544800
85914,20080723,BBY,BEST BUY COMPANY INC,08651610,39.71000,6733100
85914,20080724,BBY,BEST BUY COMPANY INC,08651610,38.58000,4748700
85914,20080725,BBY,BEST BUY COMPANY INC,08651610,38.29000,5218200
85914,20080728,BBY,BEST BUY COMPANY INC,08651610,38.76000,5817300
85914,20080729,BBY,BEST BUY COMPANY INC,08651610,40.46000,7087200
85914,20080730,BBY,BEST BUY COMPANY INC,08651610,40.39000,5545900
85914,20080731,BBY,BEST BUY COMPANY INC,08651610,39.72000,6232500
85914,20080801,BBY,BEST BUY COMPANY INC,08651610,39.75000,3991000
85914,20080804,BBY,BEST BUY COMPANY INC,08651610,39.79000,4409300
85914,20080805,BBY,BEST BUY COMPANY INC,08651610,41.19000,6246300
85914,20080806,BBY,BEST BUY COMPANY INC,08651610,41.44000,4477500
85914,20080807,BBY,BEST BUY COMPANY INC,08651610,40.43000,5167500
85914,20080808,BBY,BEST BUY COMPANY INC,08651610,42.78000,7849300
85914,20080811,BBY,BEST BUY COMPANY INC,08651610,44.40000,14095300
85914,20080812,BBY,BEST BUY COMPANY INC,08651610,44.91000,9355800
85914,20080813,BBY,BEST BUY COMPANY INC,08651610,45.38000,11464700
85914,20080814,BBY,BEST BUY COMPANY INC,08651610,45.82000,8404500
85914,20080815,BBY,BEST BUY COMPANY INC,08651610,46.84000,7882500
85914,20080818,BBY,BEST BUY COMPANY INC,08651610,46.08000,5710200
85914,20080819,BBY,BEST BUY COMPANY INC,08651610,44.80000,6737700
85914,20080820,BBY,BEST BUY COMPANY INC,08651610,44.25000,8450800
85914,20080821,BBY,BEST BUY COMPANY INC,08651610,44.34000,4265800
85914,20080822,BBY,BEST BUY COMPANY INC,08651610,45.14000,4645400
85914,20080825,BBY,BEST BUY COMPANY INC,08651610,44.22000,4840500
85914,20080826,BBY,BEST BUY COMPANY INC,08651610,44.20000,4720100
85914,20080827,BBY,BEST BUY COMPANY INC,08651610,44.26000,3323300
85914,20080828,BBY,BEST BUY COMPANY INC,08651610,45.40000,4395300
85914,20080829,BBY,BEST BUY COMPANY INC,08651610,44.77000,3740700
85914,20080902,BBY,BEST BUY COMPANY INC,08651610,45.79000,6437300
85914,20080903,BBY,BEST BUY COMPANY INC,08651610,46.00000,8649800
85914,20080904,BBY,BEST BUY COMPANY INC,08651610,44.98000,7663900
85914,20080905,BBY,BEST BUY COMPANY INC,08651610,44.92000,7182000
85914,20080908,BBY,BEST BUY COMPANY INC,08651610,46.93000,9333400
85914,20080909,BBY,BEST BUY COMPANY INC,08651610,44.80000,10193700
85914,20080910,BBY,BEST BUY COMPANY INC,08651610,45.21000,6558700
85914,20080911,BBY,BEST BUY COMPANY INC,08651610,46.00000,8753000
85914,20080912,BBY,BEST BUY COMPANY INC,08651610,44.49000,10369900
85914,20080915,BBY,BEST BUY COMPANY INC,08651610,43.70000,9711900
85914,20080916,BBY,BEST BUY COMPANY INC,08651610,42.40000,20077200
85914,20080917,BBY,BEST BUY COMPANY INC,08651610,39.79000,13275700
85914,20080918,BBY,BEST BUY COMPANY INC,08651610,41.23000,12854600
85914,20080919,BBY,BEST BUY COMPANY INC,08651610,41.49000,12933200
85914,20080922,BBY,BEST BUY COMPANY INC,08651610,39.26000,9693400
85914,20080923,BBY,BEST BUY COMPANY INC,08651610,37.87000,9481800
85914,20080924,BBY,BEST BUY COMPANY INC,08651610,38.11000,8158600
85914,20080925,BBY,BEST BUY COMPANY INC,08651610,38.72000,9052100
85914,20080926,BBY,BEST BUY COMPANY INC,08651610,39.12000,6296700
85914,20080929,BBY,BEST BUY COMPANY INC,08651610,36.58000,9699300
85914,20080930,BBY,BEST BUY COMPANY INC,08651610,37.50000,6603800
85914,20081001,BBY,BEST BUY COMPANY INC,08651610,36.52000,6791700
85914,20081002,BBY,BEST BUY COMPANY INC,08651610,34.40000,8065600
85914,20081003,BBY,BEST BUY COMPANY INC,08651610,33.68000,6768500
85914,20081006,BBY,BEST BUY COMPANY INC,08651610,32.41000,11934500
85914,20081007,BBY,BEST BUY COMPANY INC,08651610,30.34000,10682000
85914,20081008,BBY,BEST BUY COMPANY INC,08651610,29.06000,16807300
85914,20081009,BBY,BEST BUY COMPANY INC,08651610,26.31000,12418500
85914,20081010,BBY,BEST BUY COMPANY INC,08651610,25.75000,15751700
85914,20081013,BBY,BEST BUY COMPANY INC,08651610,27.13000,11508100
85914,20081014,BBY,BEST BUY COMPANY INC,08651610,27.06000,12231500
85914,20081015,BBY,BEST BUY COMPANY INC,08651610,24.58000,10920200
85914,20081016,BBY,BEST BUY COMPANY INC,08651610,25.07000,13384100
85914,20081017,BBY,BEST BUY COMPANY INC,08651610,24.75000,6089700
85914,20081020,BBY,BEST BUY COMPANY INC,08651610,25.01000,11115200
85914,20081021,BBY,BEST BUY COMPANY INC,08651610,24.53000,7636000
85914,20081022,BBY,BEST BUY COMPANY INC,08651610,22.86000,7831700
85914,20081023,BBY,BEST BUY COMPANY INC,08651610,22.33000,10986200
85914,20081024,BBY,BEST BUY COMPANY INC,08651610,22.51000,10032300
85914,20081027,BBY,BEST BUY COMPANY INC,08651610,21.51000,7957600
85914,20081028,BBY,BEST BUY COMPANY INC,08651610,24.00000,15288100
85914,20081029,BBY,BEST BUY COMPANY INC,08651610,23.15000,16037400
85914,20081030,BBY,BEST BUY COMPANY INC,08651610,24.61000,7520700
85914,20081031,BBY,BEST BUY COMPANY INC,08651610,26.88000,12229000
85914,20081103,BBY,BEST BUY COMPANY INC,08651610,27.76000,10533500
85914,20081104,BBY,BEST BUY COMPANY INC,08651610,27.48000,10116800
85914,20081105,BBY,BEST BUY COMPANY INC,08651610,26.60000,8572900
85914,20081106,BBY,BEST BUY COMPANY INC,08651610,25.76000,11408500
85914,20081107,BBY,BEST BUY COMPANY INC,08651610,25.59000,5761500
85914,20081110,BBY,BEST BUY COMPANY INC,08651610,25.21000,7711300
85914,20081111,BBY,BEST BUY COMPANY INC,08651610,23.88000,7681600
85914,20081112,BBY,BEST BUY COMPANY INC,08651610,21.97000,26040100
85914,20081113,BBY,BEST BUY COMPANY INC,08651610,23.59000,14003100
85914,20081114,BBY,BEST BUY COMPANY INC,08651610,22.06000,8688300
85914,20081117,BBY,BEST BUY COMPANY INC,08651610,20.77000,9042300
85914,20081118,BBY,BEST BUY COMPANY INC,08651610,20.97000,9304700
85914,20081119,BBY,BEST BUY COMPANY INC,08651610,18.58000,19754800
85914,20081120,BBY,BEST BUY COMPANY INC,08651610,17.42000,11591400
85914,20081121,BBY,BEST BUY COMPANY INC,08651610,17.63000,13314300
85914,20081124,BBY,BEST BUY COMPANY INC,08651610,19.89000,14063900
85914,20081125,BBY,BEST BUY COMPANY INC,08651610,20.00000,10649800
85914,20081126,BBY,BEST BUY COMPANY INC,08651610,21.08000,7746300
85914,20081128,BBY,BEST BUY COMPANY INC,08651610,20.71000,3514800
85914,20081201,BBY,BEST BUY COMPANY INC,08651610,19.02000,8982200
85914,20081202,BBY,BEST BUY COMPANY INC,08651610,19.95000,10680900
85914,20081203,BBY,BEST BUY COMPANY INC,08651610,21.15000,8607200
85914,20081204,BBY,BEST BUY COMPANY INC,08651610,22.14000,12448600
85914,20081205,BBY,BEST BUY COMPANY INC,08651610,23.05000,6860800
85914,20081208,BBY,BEST BUY COMPANY INC,08651610,24.28000,9312300
85914,20081209,BBY,BEST BUY COMPANY INC,08651610,23.75000,10186000
85914,20081210,BBY,BEST BUY COMPANY INC,08651610,24.82000,7978100
85914,20081211,BBY,BEST BUY COMPANY INC,08651610,24.10000,7425600
85914,20081212,BBY,BEST BUY COMPANY INC,08651610,24.42000,7883000
85914,20081215,BBY,BEST BUY COMPANY INC,08651610,23.47000,9457900
85914,20081216,BBY,BEST BUY COMPANY INC,08651610,27.68000,26805600
85914,20081217,BBY,BEST BUY COMPANY INC,08651610,28.58000,9162100
85914,20081218,BBY,BEST BUY COMPANY INC,08651610,28.29000,8998800
85914,20081219,BBY,BEST BUY COMPANY INC,08651610,28.10000,7937200
85914,20081222,BBY,BEST BUY COMPANY INC,08651610,27.31000,6652400
85914,20081223,BBY,BEST BUY COMPANY INC,08651610,26.46000,5384800
85914,20081224,BBY,BEST BUY COMPANY INC,08651610,26.70000,1537700
85914,20081226,BBY,BEST BUY COMPANY INC,08651610,26.70000,1697400
85914,20081229,BBY,BEST BUY COMPANY INC,08651610,26.34000,3526100
85914,20081230,BBY,BEST BUY COMPANY INC,08651610,27.75000,5003900
85914,20081231,BBY,BEST BUY COMPANY INC,08651610,28.11000,4720200
85914,20090102,BBY,BEST BUY COMPANY INC,08651610,29.02000,5387600
85914,20090105,BBY,BEST BUY COMPANY INC,08651610,30.00000,9102700
85914,20090106,BBY,BEST BUY COMPANY INC,08651610,31.25000,9278100
85914,20090107,BBY,BEST BUY COMPANY INC,08651610,29.55000,7594300
85914,20090108,BBY,BEST BUY COMPANY INC,08651610,29.65000,7996100
85914,20090109,BBY,BEST BUY COMPANY INC,08651610,28.08000,10109800
85914,20090112,BBY,BEST BUY COMPANY INC,08651610,27.56000,7604600
85914,20090113,BBY,BEST BUY COMPANY INC,08651610,27.03000,6989800
85914,20090114,BBY,BEST BUY COMPANY INC,08651610,26.12000,9707700
85914,20090115,BBY,BEST BUY COMPANY INC,08651610,27.14000,9645900
85914,20090116,BBY,BEST BUY COMPANY INC,08651610,29.34000,20779200
85914,20090120,BBY,BEST BUY COMPANY INC,08651610,27.23000,14217200
85914,20090121,BBY,BEST BUY COMPANY INC,08651610,27.31000,10407000
85914,20090122,BBY,BEST BUY COMPANY INC,08651610,27.24000,10865100
85914,20090123,BBY,BEST BUY COMPANY INC,08651610,27.65000,8324500
85914,20090126,BBY,BEST BUY COMPANY INC,08651610,28.22000,7427800
85914,20090127,BBY,BEST BUY COMPANY INC,08651610,28.26000,8544400
85914,20090128,BBY,BEST BUY COMPANY INC,08651610,30.26000,12148300
85914,20090129,BBY,BEST BUY COMPANY INC,08651610,29.16000,6724300
85914,20090130,BBY,BEST BUY COMPANY INC,08651610,28.02000,6308500
85914,20090202,BBY,BEST BUY COMPANY INC,08651610,27.29000,8259300
85914,20090203,BBY,BEST BUY COMPANY INC,08651610,28.56000,7914900
85914,20090204,BBY,BEST BUY COMPANY INC,08651610,28.01000,8473000
85914,20090205,BBY,BEST BUY COMPANY INC,08651610,29.35000,10680300
85914,20090206,BBY,BEST BUY COMPANY INC,08651610,29.84000,6626200
85914,20090209,BBY,BEST BUY COMPANY INC,08651610,30.14000,5746900
85914,20090210,BBY,BEST BUY COMPANY INC,08651610,28.70000,7190600
85914,20090211,BBY,BEST BUY COMPANY INC,08651610,29.19000,7337500
85914,20090212,BBY,BEST BUY COMPANY INC,08651610,30.23000,12736300
85914,20090213,BBY,BEST BUY COMPANY INC,08651610,30.35000,8519500
85914,20090217,BBY,BEST BUY COMPANY INC,08651610,28.17000,13078600
85914,20090218,BBY,BEST BUY COMPANY INC,08651610,27.72000,9324600
85914,20090219,BBY,BEST BUY COMPANY INC,08651610,27.89000,9845200
85914,20090220,BBY,BEST BUY COMPANY INC,08651610,27.90000,12133600
85914,20090223,BBY,BEST BUY COMPANY INC,08651610,27.58000,10058000
85914,20090224,BBY,BEST BUY COMPANY INC,08651610,27.88000,16269900
85914,20090225,BBY,BEST BUY COMPANY INC,08651610,28.20000,10746000
85914,20090226,BBY,BEST BUY COMPANY INC,08651610,28.76000,10459600
85914,20090227,BBY,BEST BUY COMPANY INC,08651610,28.82000,11116300
85914,20090302,BBY,BEST BUY COMPANY INC,08651610,26.82000,12475400
85914,20090303,BBY,BEST BUY COMPANY INC,08651610,26.94000,15295700
85914,20090304,BBY,BEST BUY COMPANY INC,08651610,27.64000,10940600
85914,20090305,BBY,BEST BUY COMPANY INC,08651610,26.02000,12067600
85914,20090306,BBY,BEST BUY COMPANY INC,08651610,24.71000,14203700
